id,latitude,longitude,source_ref,alt_name,local_ref,wikipedia,icao,wikidata,addr:housenumber,name:fr,addr:state,name:en,type,ref,gnis:feature_type,landuse,ele,gnis:feature_id,operator:type,addr:postcode,gnis:created,military,addr:city,website,name,source,note,name:ru,phone,gnis:county_name,addr:street,operator
942681721,61.5334083,-150.1030583,,,,,,Q49751810,,,AK,,,,,,65,1418067,,,,,,,West Papoose Lake Airpark,,,,,,,
942721630,44.8434422,-92.844819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942758751,40.6290841,141.3777935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943174906,37.068365,22.0256479,,Kalamata Airport,,en:Kalamata International Airport,LGKL,Q924954,,,,Kalamata International Airport,public,KLX,,,8,,,,,,,,Κρατικός Αερολιμένας Καλαμάτας,wikipedia,,Каламата,,,,
943230481,13.436968,144.6403965,https://catalog.archives.gov/id/131517942,,,en:Orote Field,,Q7103873,,,,,,,,military,,,,,,airfield,,,Orote Air Field,,outline approximate,,,,,
943419012,45.1452616,-122.6182941,,,,,,Q7537654,12150,,OR,,,,,,,1131660,,97038,,,Molalla,https://skydiveoregon.com/,Skydive Oregon Airport,,,,,,South Highway 211,
943429317,31.2080255,16.422591,,,,,,,,,,Airstrip,,,,,,,,,,,,,مهبط,,,,,,,
943430775,-16.0766173,136.3021152,,,,,YBRL,,,,,,,,,,,,,,,,,,Borroloola Airport,ourairports.com,,,,,,
943601543,39.1118537,46.7428994,,,,az:Zəngilan Beynəlxalq Hava Limanı,UBBZ,Q109050463,,,,Zangilan International Airport,,,,,,,,,,,Zengilan,,Zəngilan Beynəlxalq Hava Limanı,,,,,,,
943601900,39.5908267,47.2017047,,,,az:Füzuli Beynəlxalq Hava Limanı,UBBF,Q104918311,,,,Fuzuli International Airport,,,,,,,,,,,,,Füzuli Beynəlxalq Hava Limanı,,,Физулинский международный аэропорт,,,,
943848684,1.6418484,103.6692894,,Lapangan Terbang Antarabangsa Sultan Ismail,,en:Senai International Airport,WMKJ,Q3239110,,Aéroport international de Senai,,Senai International Airport,,,,,,,,,,,,https://www.senaiairport.com/,Lapangan Terbang Antarabangsa Senai,,,,,,,Senai Airport Terminal Services Sdn Bhd
944057717,34.6276833,126.4202039,,,,,,,,,,,,,,,,,,,,,,,초당대학교 콘도르비행교육원 산이비행장,,,,,,,
944248466,32.9476145,114.6999274,,,,,,,,,,Pingyu General Aviation Airport,,,,,,,,,,,,,平舆通用机场,,,,,,,
944324535,38.9111664,-121.494915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944355403,6.4497672,-71.7624392,,,,en:Gabriel Vargas Santos Airport,SKTM,Q3275106,,,,,,,,,,,,,,,,,Aeropuerto General Gabriel Vargas Santos,,,,,,,
944513270,42.7973463,-82.9752992,,,,en:Romeo State Airport,,Q7363118,15340,,MI,,,,,,,1624125,,48096,,,Ray,,Romeo State Airport-D98,,,,,,32 Mile Road,
944528056,9.8936234,4.4846029,,,,,,,,,,,,,,military,,,,,,airfield,,,Kainji Air Base,,,,,,,
944528454,40.5199688,22.9690156,,,,el:Κρατικός Αερολιμένας Θεσσαλονίκης «Μακεδονία»,LGTS,Q127958,,"L'aéroport international de Thessalonique ""Makédonia""",,"Thessaloniki International Airport ""Macedonia""",,,,,7,,,,,,,https://www.skg-airport.gr,"Διεθνής Κρατικός Αερολιμένας Θεσσαλονίκης ""Μακεδονία""",,,Международный аэропорт «Македония»,2310985000,,,
944531811,29.3356215,-101.1029855,,Aeropuerto de Ciudad Acuña,,es:Aeropuerto Internacional de Ciudad Acuña,MMCC,Q3275110,,,,Ciudad Acuña International Airport,,,,,,,,,,,,,Aeropuerto Internacional de Ciudad Acuña,,,,,,,
944775520,45.318052,-122.3618406,,,,,,,,,,,,,,,,,,,,,,,Beaver Oaks Airport,,,,,,,
944926536,20.4717203,-76.7993024,,,,,,,,,,,,,,,,,,,,,,,Aeródromo Agrícola Blaquizal,,,,,,,
945025118,25.3304626,55.5163431,,,,ar:مطار الشارقة الدولي,OMSJ,Q635826,,,,Sharjah International Airport,,,,,,,,,,,,https://www.sharjahairport.ae/ar/,مطار الشارقة الدولي,,,Международный аэропорт Шарджа,,,,
945356373,-30.4371141,137.1348142,,,,,YAMK,,,,,,,,,,,,,,,,,,Andamooka Airport,ourairports.com,,,,,,
945401220,37.8667193,68.8632518,,,,en:Qurghonteppa International Airport,UTDT,Q1319974,,,,Qurghonteppa International Airport,civil,,,,,,,,,,,,Фурудгоҳи Қурғонтеппа,wikipedia,,Аэропорт Курган-Тюбе,,,,
945479715,45.4686868,-73.7464826,,Aéroport de Montréal,,fr:Aéroport international Pierre-Elliott-Trudeau de Montréal,CYUL,Q736627,,Aéroport international Montréal-Trudeau,,Montréal–Trudeau International Airport,,,,,36,,,,,,,,Aéroport international Montréal-Trudeau,,,Международный аэропорт имени Пьера Эллиота Трюдо,,,,Aéroports de Montréal
945972302,41.4664782,-4.7130881,,Aeródromo de Mojados,,es:Aeródromo de Mojados,LEOA,Q5659325,,,,,,,,,717,,,,,,,,Aeródromo de Corvejón y Quemados,ourairports.com;local knowledge;aerial imagery;bing;ign,,,,,,
946085555,48.2926589,-97.3927847,geonames.usgs.gov,,,,,Q49748207,,,ND,,,,,,250,1033534,,,,,,,Minto Municipal Airport,,,,,,,
946198448,43.9861073,-94.5576056,,,,,KJYG,Q35305790,75751,,MN,,,,,,,,,56081,,,St. James,,Saint James Municipal Airport,Esri,not necessarily official boundary,,,,Airport Lane,
946392480,30.5450308,47.6681432,,مطار البصرة,,en:Basra International Airport,ORMM,Q1418829,,Matar al Basrah,,Basrah International Airport,,,,,,,,,,,,,مطار البصرة الدولى,ourairports.com,,,,,,
946488396,52.8279804,-2.2035035,,,,,,,,,,,,,,,,,private,ST18 9QE,,,Seighford,,Seighford Airfield,,,,,,,Staffordshire Gliding Club
946527393,51.5670002,4.9240231,,,,nl:Vliegbasis Gilze-Rijen,EHGR,Q1446578,,,,Gilze-Rijen Air Base,,N.A.,,military,,,,,,airfield,,https://www.defensie.nl/organisatie/luchtmacht/vliegbases-en-luchtmachtonderdelen/gilze-rijen,Vliegbasis Gilze-Rijen,wikipedia,,,,,,Koninklijke Luchtmacht
946556911,51.6573521,5.7021201,,,,nl:Vliegbasis Volkel,EHVK,Q2271372,,,,Volkel Air Base,,,,military,22,,,,,airfield,,,Vliegbasis Volkel,wikipedia,,,,,,Koninklijke Luchtmacht
946569077,44.2186016,-94.1371133,,,,,,,43401,,MN,,,,,,,,private,56003,,,North Mankato,,Michels Farms Airport,,,,+1-507-479-0205,,502nd Street,Scott Michels
946665411,28.2786938,-97.209903,geonames.usgs.gov,,,,XS59,Q35279849,,,TX,,,,,,11,1387386,,,,,,,Mellon Ranch Airport,,,,,,,
947007044,61.504066,-149.8956842,,,,,,,,,,,,,,,,,,,,,,,Owen Field,ourairports.com,,,,,,
947459168,25.7772177,-108.8503803,,,,,,,,,,,,,,,,,,,,,,,Pista Concheros,,,,,,,
947459432,25.7117907,-108.3061647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947569894,-9.0816687,-42.6449224,,,,en:São Raimundo Nonato Airport,SWKQ,Q9586581,,,,Serra da Capivara Airport,,,,,,,,,,,,,Aeroporto Serra da Capivara,ourairports.com,,,,,,
947722038,-36.5799768,-72.0297843,,,,en:General Bernardo O'Higgins Airport,SCCH,Q3274990,,,,General Bernardo O'Higgins Airport,,,,,151,,,,,,,,Aeródromo Bernardo O'Higgins,wikipedia,,,,,,Director General of Civil Aeronautics
947737232,-14.8166903,-39.0329355,,,,pt:Aeroporto de Ilhéus,SBIL,Q1321133,,,,Ilhéus Jorge Amado Airport,,,,,,,,,,,,,Aeroporto de Ilhéus - Jorge Amado,,,,,,,
947806075,36.5312727,140.3583957,,,,,,,,,,Shirosato Auxiliary Airfield,,,,,,,,,,,,,城里場外離着陸場,,,,,,,
947832296,39.059848,-85.2446365,,,,,,,,,,,,,,,,,,,,,,,Versailles Airport,,,,,,,
948024446,-11.8849237,-55.5855875,,Presidente João Figueiredo Airport,,en:Sinop Airport (Brazil),SBSI,Q4115305,,,,Sinop Airport,,,,,,,,,,,,,Aeroporto Municipal de Sinop,,,,,,,
948029220,-3.469311,-68.9213027,,,,,SDCG,,,,,Senadora Eunice Micheles Airport,,,,,,,,,,,,,Aeroporto Senadora Eunice Micheles,ourairports.com,,,,,,
948144044,28.528691,112.8254396,,,,,,,,,,,,,,military,,,,,,airfield,,,,,,,,,,
948246410,46.1007173,91.5836406,,,,,ZMBS,,,,,Bulgan Airport,,,,,,,,,,,,,Аэропорт Булган,ourairports.com,,Аэропорт Булган,,,,
948276275,28.7395425,-96.468308,,,,,,Q61720687,,,,,,,,,,,,,,,,,Shank N Bank Airport,,,,,,,
948307281,-38.6101404,176.9675669,,,,,,,,,,,,,,,,,,,,,,,Ruatahuna Airstrip,,,,,,,
948504125,35.3180498,-83.2081202,,,,en:Jackson County Airport (North Carolina),,Q6117013,,,,,,,,,,997909,public,,,,,,Jackson County Airport,,,,,,,Jackson County Airport Authority
948515821,49.673683,10.0711074,,,,,EDGJ,Q20459308,,,,,,,,,,,,,,,,,Sonderlandeplatz Ochsenfurt,,,,,,,
948690788,32.1456447,34.931346,,,,,,,,,,,,,,,,,,,,,,,טיסנים אלישמע,,,,,,,
948835779,52.3219983,45.4740214,,,,,,,,,,,,,,,,,,,,airfield,,,Ruzaevka,,,,,,,
948883745,26.1949393,85.9176437,,,,,VEDH,,,,,,,,,military,,,,,,airfield,,,Darbhanga Air Force Station,,,,,,,
948943889,-54.9313084,-67.6264926,,,,es:Aeródromo Guardiamarina Zañartu,SCGZ,Q2875729,,,,Guardiamarina Zañartu Airport,,,,,27,,,,,,,,Aeródromo Guardiamarina Zañartu,,,,,,,
949015300,-37.7785583,178.3794074,,,,,,,,,,,,,,,,,,,,,,,Tikitiki Airstrip,,,,,,,
949022839,-37.6296614,178.3483604,,,,,NZTR,,,,,,,,,,,,,,,,,,Te Araroa Airstrip,,,,027 443 8597,,,Te Rimu Trust
949187829,38.2317475,-80.8710174,,,,,KSXL,Q35307964,,,WV,Summersville Airport,public,,,,554.6,,,,,,,,Summersville Airport,Airnav.com,,,,,,Nicholas Co. Arpt Auth
949229106,-17.3710449,123.661432,,,,en:Derby Airport (Australia),YDBY,Q5261416,,,,,,,,,7,,,,,,,,Derby Airport,,,,,,,Shire of Derby/West Kimberley
949229523,-17.5812751,123.821621,,Curtin Airport,,en:RAAF Curtin,YCIN,Q7274973,,,,RAAF Curtin,,,,military,98,,,,,airfield,,,RAAF Curtin,wikipedia,,,,,,RAAF / Shire of Derby
949230094,-17.4014058,124.3602688,,,,,,,,,,,,,,,,,,,,,,,Kimberley Downs Airport,ourairports.com,,,,,,
949230400,-17.5615882,124.8335261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949230576,-17.4211948,124.9255601,,,,,,,,,,,,,,,,,,,,,,,Windjana Grove Airport,ourairports.com,,,,,,
949270193,-8.0613223,-38.3289318,,,,,SNHS,Q9586487,,,,,,,,,,,,,,,,,Aeroporto Santa Magalhães,ourairports.com,,,,,,
949327373,57.3633775,36.5728648,,,ZFU4,,,,,,,Kiverichi (West),,,,,,,,,,,,,Киверичи (Запад),,,Киверичи (Запад),,,,
949351471,-45.9162869,-71.6838708,,,,en:Balmaceda Airport,SCBA,Q2901027,,,,Balmaceda Airport,,,,,,,,,,,,,Aeropuerto Balmaceda,,,,,,,
949356685,-32.9492451,-71.4788224,,,,es:Base Aeronaval y Aeropuerto Concón,SCVM,Q7938056,43100,,,,,,,military,,,military,,,,Concón,,Base Aeronaval y Aeropuerto Concón,,,,,,Ruta 64,Armada de Chile
949359767,-11.6323429,-50.6895249,,,,en:São Félix do Araguaia Airport,SWFX,,,,,,,,,,650,,,,,,,,Aeroporto de São Félix do Araguaia,ourairports.com;local knowledge,,,,,,
949394085,-17.318924,124.8212904,,,,,,,,,,,,,,,,,,,,,,,Napier Downs Airport,ourairports.com,,,,,,
949395083,-17.9429124,124.2540714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949395273,-17.986539,124.1621662,,,,,,,,,,,,,,,,,,,,,,,Camballin Airport,ourairports.com,,,,,,
949396254,-18.5903927,124.7577866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949398426,-18.8777613,125.9315816,,,,,,,,,,,,,,,,,,,,,,,Christmas Creek Station Airport,ourairports.com,,,,,,
949417185,46.8958444,-102.3566393,geonames.usgs.gov,,,,,Q49750057,,,ND,,,,,,759,1033548,,,,,,,Richardton Airport,,,,,,,
949433738,35.0853825,-96.4156699,geonames.usgs.gov,,,,,Q35265640,,,OK,,,,,,260,1102503,,,,,,,Holdenville Municipal Airport,,,,,,,
949451570,2.882086,112.0436194,,,,en:Mukah Airport,WBGK,Q1528989,,,,Mukah Airport,,,,,,,public,96400,,,Mukah,,Lapangan Terbang Mukah,local knowledge,,,,,Jalan Oya,Malaysia Airports Holdings Berhad
949531944,33.2636607,44.2329255,,,,ar:مطار بغداد الدولي,ORBI,Q304438,,,,Baghdad International Airport,,,,,35,,,,,,,,مطار بغداد الدولي,,,Международный аэропорт «Багдад»,,,,
949725546,-18.7106977,126.7093565,,,,,,,,,,,,,,,,,,,,,,,Louisa Downs Airport,ourairports.com,,,,,,
949732236,-18.2971154,128.453952,,,,,,,,,,,,,,,,,,,,,,,Flora Valley Airport,ourairports.com,,,,,,
949732526,-18.0522997,128.9058869,,,,,,Q21924037,,,,,,,,,,,,,,,,,Nicholson Airport,ourairports.com,,,,,,
949830382,25.9227466,45.4233649,,,,,,,,,,,,,,,,,,,,,,,مدرج طيارات - المجمعة,,,,,,,
949941168,15.4744568,44.216543,,,,en:Sana'a International Airport,OYSN,Q1165296,,,,Sana'a International Airport,,,,,2199,,,,,,,,مطار صنعاء الدولي,wikipedia,,,,,,
949951960,-10.291551,-48.3569746,,,,pt:Aeroporto de Palmas,SBPJ,Q7128160,,,,,,,,,236,,,,,,,,Aeroporto de Palmas – Brigadeiro Lysias Rodrigues,,,,,,,Infraero
950136299,48.4804485,-99.2371202,geonames.usgs.gov,,,en:Cando Municipal Airport,,Q3274727,,,ND,,,,,,450,1032992,,,,,,,Cando Municipal Airport,,,,,,,
951360787,-9.8661503,-56.1061069,,Aeroporto Piloto Oswaldo Marques Dias,,,SBAT,,,,,Piloto Osvaldo Marques Dias Airport,,,,,,,,,,,,,Aeroporto de Alta Floresta,ourairports.com,,,,,,
951888182,34.1617211,107.9061398,,,,,,,,,,Baoji Taibaishan Airport,,,,,,,,,,,,,宝鸡太白山机场,,,,,,,
951941952,-22.9744984,-44.3076964,,,,,SDAG,Q16490633,,,,,,,,,,,,,,,,,Aeroporto de Angra dos Reis,ourairports.com,,,,,,
952022550,55.6030645,21.6233856,,Veiviržėnų aerodromas,,,,,,,,,,,,,,,,,,,,,Upitėnai Airstrip,,,,,,,
952082279,63.1317224,-117.2439916,,,,en:Whatì Airport,,Q3912858,,,,,,,,,269,,public,,,,,,Whatì Airport,ourairports.com,,,,,,Government of the Northwest Territories
952126920,40.4998662,48.3135688,,,,,,,,,,,,,,,,,,,,,,,Köhnə Aerodrom,,,,,,,
952223958,15.7367216,73.8624937,,,,en:Manohar International Airport,VOGA,Q27981434,,,,,,,,,,,,,,,,,Manohar International Airport,,,Гоа - аэропорт имени Манохара Паррикара,,,,
952915635,47.1425969,17.9991721,,,,,LHHK,,,,,,,,,,,,,,,,,https://www.hidroplannord.hu/,Hajmáskér repülőtér,,,,+36 88 587 410,,Külterület,Hidroplán Nord Kft.
952926890,-0.122782,-76.3375207,,,,en:Tarapoa Airport,SETR,Q6587898,,,,Tarapoa Airport,,,,,,,,,,,,,Aeropuerto de Tarapoa,ourairports.com,,,,,,
953189701,-32.2160431,-61.7157249,,,,,,Q58820379,,,,,,,,,92,,public,,,,,,Aeródromo El Trébol,ourairports.com; https://datos.gob.ar/dataset/transporte-lista-aeropuertos,,,,,,
953226967,-38.4894281,-58.8124404,,,,en:Necochea Airport,SAZO,Q3015545,,,,,,,,,22,,public,,,,,,Aeródromo Necochea,"ourairports.com, https://datos.gob.ar/dataset/transporte-lista-aeropuertos",,,,,,
953259684,-14.5188798,132.3791544,,,,en:RAAF Base Tindal,YPTN,Q1551495,,,,,,,,military,145,,,,,airfield,,,RAAF Base Tindal,wikipedia,,,,,,RAAF / Katherine Town Council
953324421,-2.2994611,-78.1208047,,,,en:Macas Airport,SEMC,Q2374473,,,,Macas Airport,public,,,,1052,,,,,,,,Macas Airport,wikipedia,location needs confirming; landsat is cloud covered,,,,,
953410787,0.2751905,-76.1430681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953410795,68.6265918,-71.1276185,,,,en:North Warning System,CYUW,Q430603,,,,,,,,military,,,,,,airfield,,,Dewar Lakes Airport,ourairports.com;skyvector.com,,,,,,
953570167,-3.0944925,38.4734469,,,,,,,,,,,,,,,,,,,,,,,Manyani,,,,,,,
953648537,-14.6623517,-57.444395,,,,,SWTS,,,,,Tangará da Serra Airport,,,,,,,,,,,,,Aeroporto de Tangará da Serra,ourairports.com,,,,,,
953673754,-14.0196382,-52.148765,,,,en:Água Boa Airport,SWHP,Q28446230,,,,Olhos D`água Airport,,,,,1506,,,,,,,,Aeroporto Municipal de Água Boa,ourairports.com;local knowledge,,,,,,
953686260,-22.6161464,-63.7946609,,,,en:Tartagal Airport,SAST,Q6587912,,,,,,,,,449,,public,,,,,,Aeródromo General Enrique Mosconi,ourairports.com,,,,,,
953701667,-22.584066,-47.8961367,,,,en:São Pedro Airport (Brazil),SDAE,Q7665683,,,,,,,,,,,,,,,,,Aeroporto Municipal de São Pedro,ourairports.com,,,,,,
953854035,47.1291996,87.5515568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954131208,-2.2123862,-80.9812231,,,,en:General Ulpiano Paez Airport,SESA,Q2374055,,,,,,,,,,,,,,,,,Aeropuerto Internacional de Salinas,,,,,,,
954156205,-0.7761981,-75.5276679,,,,en:Tiputini Airport,SETI,Q11824788,,,,,,,,,,,,,,,,,Tiputini Airport,ourairports.com,,,,,,
954188654,-1.0587447,-77.5809887,,,,en:Jumandy Airport,SEJD,Q15303164,,,,Jumandy Airport,,,,,,,,,,,,,Aeropuerto Internacional Jumandy,Ground,,,,,,
954220071,9.0454014,-73.9743429,,,,en:Las Flores Airport (Colombia),SKBC,Q12692543,,,,,,,,,,,,,,,,,Las Flores Airport,ourairports.com,,,,,,
954274245,-5.2080007,141.6984688,,Feranmin Airport,FMN,,AYFE,Q35255995,,,,,,,,,1419,,,,,,,,Feramin Airport,https://ourairports.com/airports/AYFE/,,,,,,
954310361,24.8618993,53.0778654,,,,en:Zirku Airport,OMAZ,Q16904573,,,,Zirku Airport,,,,,4.3,,,,,,,,مطار جزيرة زركوه,,,,,,,
954318369,25.1383935,52.8746398,,,,en:Das Island Airport,OMAS,Q12692396,,,,Das Island Airport,,,,,3.7,,,,,,,,مطار جزيرة داس,,,,,,,
954468187,49.6570478,-54.2375675,,,,en:Fogo Aerodrome,,Q3913096,,,,,,,,,,,,,,,,,Fogo Airport,ourairports.com,,,,,,
954496233,-27.4430946,-58.7604497,,,,es:Aeropuerto Internacional Doctor Fernando Piragine Niveyro,SARC,Q1656438,,,,,,,,,,,,,,,,,Aeropuerto Internacional Doctor Fernando Piragine Niveyro,,,,,,,
954526383,-12.7563872,28.5273251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954533063,-30.9580877,-61.5223998,,,,es:Aeródromo de Sunchales,SAFS,Q5659177,,,,,,,,,91,,public,,,,,,Aeródromo Aeroclub Sunchales,ourairports.com; https://datos.gob.ar/dataset/transporte-lista-aeropuertos,,,,,,
954554213,-1.4791645,-52.5779637,,,,,SNYA,,,,,Almeirim Airport,,,,,,,,,,,,,Aeroporto de Almeirim,Prefeitura Municipal de Almeirim,,,,,,
954587873,-8.3452246,-36.4411542,,,,en:Belo Jardim Airport,SNBJ,Q9585706,,,,Belo Jardim Airport,,,,,,,,,,,,,Aeroporto de Belo Jardim,ourairports.com,,,,,,
954620190,-26.6145597,118.5444141,,,,en:Meekatharra Airport,YMEK,Q652405,,,,,,,,,,,,,,,,,Meekatharra Airport,,,,,,,
954620199,-26.3686457,118.041254,,,,,,,,,,,,,,,,,,,,,,,Belele Airport,ourairports.com,,,,,,
954621420,-28.1129369,117.8378826,,,,,YMOG,,,,,,,,,,,,,,,,,,Mount Magnet Airport,ourairports.com,,,,,,
954852560,0.8608574,-77.6678497,,,,en:San Luis Airport (Colombia),SKIP,Q1321708,,,,San Luis Airport,,,,,,,,,,,,,Aeropuerto San Luis,,,,,,,
954875306,-29.105627,-59.2193508,,,,en:Goya Airport,SATG,Q3913503,,,,,,,,,,,,,,,,,Aeropuerto de Goya,ourairports.com,,,,,,
954884454,-33.0056271,-58.6136323,,,,en:Gualeguaychú Airport,SAAG,Q614687,,,,,,,,,23,,public,,,,,,Aeródromo Gualeguaychú,ourairports.com; https://datos.gob.ar/dataset/transporte-lista-aeropuertos,,,,,,
954884761,-44.0478625,-70.4470394,,,,en:José de San Martín Airport (Chubut),SAWS,Q25206843,,,,Jose De San Martin Airport,,,,,,,,,,,,,Aeródromo Jose de San Martín,ourairports.com,,,,,,
954890589,-18.2334017,-43.6499134,,,,en:Diamantina Airport,SNDT,Q1655101,,,,Diamantina Airport,,,,,,,,,,,,,Aeroporto Juscelino Kubitschek,ourairports.com,,,,,,
954983434,4.3347276,18.5863084,,,,,,,,,,,,,,,,,,,,,,,Zongo,,,,,,,
954985373,-34.6551773,-61.0099615,,,,,,Q5659233,,,,,,,,,,,,,,,,,Aeródromo Laguna de Gómez,,,,,,,
955167288,30.1430251,101.7387331,,,,zh:甘孜康定机场,ZUKD,Q1431641,,,,Kangding Airport,public,,,,,,,,,,,,甘孜康定机场,,,Аэропорт Кангдинг,,,,
955189078,-7.1275455,-55.4005457,,,,en:Novo Progresso Airport,SJNP,Q7064964,,,,Novo Progresso Airport,,,,,,,,,,,,,Aeroporto de Novo Progresso,ourairports.com,,,,,,
955197927,-18.0488016,-39.8643168,,,,,SNMU,Q20453301,,,,Mucuri Airport,,,,,,,,45936-000,,,Mucuri,,Aeroporto de Mucuri,ourairports.com,,,,,Rodovia Governador Mário Covas,
955220685,-13.8205395,-56.038703,,,,pt:Aeroporto de Nova Mutum,SDNM,Q9586240,,,,,,,,,,,,,,,,,Aeroporto Brigadeiro Eduardo Gomes,ourairports.com,,,,,,
955223137,-7.0183652,-42.1669049,,,,en:Oeiras Airport,SNOE,Q2901272,,,,Oeiras Airport,,,,,,,,,,,,,Aeroporto de Oeiras,ourairports.com,,,,,,
955225705,-37.4466699,-61.892091,,,,,SAZC,,,,,,,,,,,,,,,,,,Aeródromo Brigadier Ruiz,ourairports.com,,,,,,
955274548,-29.7693311,-57.9802598,,,,en:Curuzú Cuatiá Airport,SATU,Q5196040,,,,,,,,,70,,public,,,,,,Aeródromo Curuzú Cuatiá,ourairports.com; https://datos.gob.ar/dataset/transporte-lista-aeropuertos,,,,,,
955281024,-1.7138616,-55.8361472,,,,en:Oriximiná Airport,SNOX,Q7102896,,,,Oriximiná Airport,,,,,,,,,,,,,Aeroporto de Oriximiná,ourairports.com,,,,,,
955456740,-12.0094003,-40.2746118,,,,,SSAO,,,,,Fazenda Olhos D'Água Airport,,,,,,,,,,,,,Aeroporto Fazenda Olhos D`água,ourairports.com,,,,,,
955571873,-2.6729663,-56.7769882,,,,en:Parintins Airport,SWPI,Q3318051,,,,Parintins Airport,,,,,,,,,,,,,Aeroporto Júlio Belém,ourairports.com,,,,,,
955576434,-23.2239465,-44.7228483,,,,,SDTK,Q12694354,,,,,,,,,,,,,,,,,Aeroporto de Parati,ourairports.com,,,,,,
955608150,-18.6726656,-46.491321,,,,en:Patos de Minas Airport,SNPD,Q7145198,,,,Patos de Minas Airport,,,,,,,,,,,,,Aeroporto de Patos de Minas,ourairports.com,,,,,,
955608653,-7.1395668,-78.4893077,,,,en:My. Gral. FAP. Armando Revoredo Iglesias Airport,SPJR,Q651471,,,,My. Gral. FAP. Armando Revoredo Iglesias Airport,public,,,,2676,,,,,,,,My. Gral. FAP. Armando Revoredo Iglesias Airport,wikipedia,,,,,,CORPAC S.A.
955642859,-6.2020847,-77.855958,,,,es:Aeropuerto de Chachapoyas,SPPY,Q1837066,,,,Chachapoyas Airport,,Areopuerto de Chachapoyas,,,,,,,,,,,Areopuerto de Chachapoyas,ourairports.com,,,,,,
955652136,-7.0621101,-41.5242783,,,,en:Picos Airport,SNPC,Q18472652,,,,Picos Airport,,,,,,,,,,,,https://picoairport.com/,Aeroporto de Picos,ourairports.com,,Аэропорт Пикос,,,,
955659307,16.3629442,102.1599575,,,,,,,,,,,,,,,,,,,,,,,สนามบินภูเขียว,,,,,,,
955671355,-14.8543747,-74.9617172,,,,en:Maria Reiche Neuman Airport,SPZA,Q1031400,,,,Maria Reiche Neuman Airport,,,,,,,,,,,,,Aeropuerto María Reiche Neuman,ourairports.com,,,,,,
955673018,-15.1932643,-59.3842162,,,,,SWBG,,,,,,,,,,,,,,,,,,Aeródromo União do Vale,ourairports.com,,,,,,
955694430,4.1115092,-54.6727075,,,,,,Q1654777,,,,,,,,,,,,,,,,,Drietabbetje Airport,ourairports.com,,,,,,
955953956,-10.4629824,-50.5230124,,,,,SWST,,,,,,,,,,,,,,,,,,Aeródromo Santa Terezinha,ourairports.com,,,,,,
956200508,-39.3841097,175.2935595,,,,,,,,,,,,,,,,,,,,,,,Raetihi Airstrip,,,,,,,
956224459,47.1374091,21.6763632,,,,,LHBI,,,,,,,,,,,,,,,,,,Biharkeresztes,,,,,,,Bihar Airport Kft
956287125,50.4560102,-4.218658,,,,,,,,,,,,,,,,,,,,,Landulph,,Tinnel Farm Airstrip,,,,,,,
956316346,46.8959258,18.9152841,,,,,LHDV,,,,,Dunaújváros Glider Field,,,,,,,,,,,,,Dunaújváros Repülőtér,,,,,,,Baracs Repülőtér Kft.
956457613,41.4037756,-82.6027385,,,,,,Q49746970,,,,,,,,,,,,,,,,,Hinde Airport,,,,,,,
956458689,-22.7758214,-51.3633317,,,,en:Porecatu Airport,SSPK,Q7230054,,,,Porecatu Airport,,,,,,,,,,,,,Porecatu,ourairports.com,,,,,,
956482193,-26.2334482,-51.0666854,,,,,SSUV,Q7896878,,,,,,,,,,,,,,,,,União da Vitória,ourairports.com,,,,,,
956495009,-32.3634488,-58.0677404,,,,en:Paysandú Airport,SUPU,Q1432332,,,,Tydeo Larre Borges Airport,,,,,,,,,,,,,"Aeropuerto Internacional de Paysandu ""Brig. Gral. (Av.) Tydeo Larre Borges""",,,,,,,
956496246,-32.3383905,-54.2176936,,,,en:Cerro Largo International Airport,SUMO,Q1431059,,,,Cerro Largo International Airport,,,,,,,public,,,,,,Aeropuerto Internacional de Melo,,,,,,,
956513896,9.2218242,-65.9928479,,,,en:Valle de la Pascua Airport,SVVP,Q7911890,,,,Valle de La Pascua Airport,,,,,,,,,,,,,Aeropuerto de Valle de La Pascua,ourairports.com,,,,,,
