id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,geometry,osm_editor_link
340477,BR-1369,small_airport,Fazenda Parceiro Airport,-10.558475,-45.447217,2582.0,SA,BR,BR-PI,Corrente,no,SNMW,,PI0074,,,,POINT (-45.447217 -10.558475),https://www.openstreetmap.org/edit?editor=id#map=18/-10.558475/-45.447217
340481,BR-1370,small_airport,Fazenda Modelo Airport,-15.473087,-54.914582,2280.0,SA,BR,BR-MT,Campo Verde,no,,,,,,SNMW,POINT (-54.914581999999996 -15.473086999999998),https://www.openstreetmap.org/edit?editor=id#map=18/-15.473087/-54.914582
340494,BR-1374,small_airport,Fazenda Santa Maria Airport,-23.299174,-50.617386,1978.0,SA,BR,BR-PR,Cornélio Procópio,no,SN4L,,PR0208,,,SNRT,POINT (-50.617385999999996 -23.299173999999994),https://www.openstreetmap.org/edit?editor=id#map=18/-23.299174/-50.617386
340495,BR-1375,small_airport,Hilário Grandi Airport,-16.542942,-47.175992,2828.0,SA,BR,BR-MG,Unaí,no,SNSA,,MG0294,,,,POINT (-47.175992 -16.542942),https://www.openstreetmap.org/edit?editor=id#map=18/-16.542942/-47.175992
340844,BR-1381,small_airport,Fazenda São Domingos Airport,-20.737708,-53.293808,1506.0,SA,BR,BR-MS,Ribas do Rio Pardo,no,SNSV,,MS0228,,,,POINT (-53.293808 -20.737708000000005),https://www.openstreetmap.org/edit?editor=id#map=18/-20.737708/-53.293808
340852,BR-1385,small_airport,Fazenda Treze Estrelas Airport,-7.219414,-49.168588,774.0,SA,BR,BR-TO,Araguaína,no,SNTL,,TO0039,,,,POINT (-49.168588 -7.219414000000002),https://www.openstreetmap.org/edit?editor=id#map=18/-7.219414/-49.168588
340982,BR-1390,small_airport,Rancho Bela Vista Airport,-13.509056,-56.63685,1037.0,SA,BR,BR-MT,São José do Rio Claro,no,,,MT0270,,,,POINT (-56.636849999999995 -13.509056000000001),https://www.openstreetmap.org/edit?editor=id#map=18/-13.509056/-56.636850
340983,BR-1391,small_airport,Fazenda Morada Bela Airport,-18.42718,-45.364218,2070.0,SA,BR,BR-MG,Morada Nova de Minas,no,SNUW,,MG0165,,,,POINT (-45.364218 -18.427179999999996),https://www.openstreetmap.org/edit?editor=id#map=18/-18.427180/-45.364218
341110,BR-1392,small_airport,Fazenda Senhora Aparecida Airstrip,-14.703746,-58.543031,1841.0,SA,BR,BR-MT,Tangará da Serra,no,SNVJ,,MT0272,,,,POINT (-58.543031 -14.703746000000008),https://www.openstreetmap.org/edit?editor=id#map=18/-14.703746/-58.543031
341117,BR-1394,small_airport,Ventura I Airstrip,-13.179712,-46.238848,3215.0,SA,BR,BR-BA,São Desidério,no,SWPT,,BA0112,,,"SNVK, BA0145",POINT (-46.23884799999999 -13.179711999999997),https://www.openstreetmap.org/edit?editor=id#map=18/-13.179712/-46.238848
341118,BR-1395,small_airport,Fazenda Vitória Santa Airport,-18.93304,-50.373019,1483.0,SA,BR,BR-MG,Santa Vitória,no,SNVN,,MG0166,,,,POINT (-50.37301899999999 -18.933039999999995),https://www.openstreetmap.org/edit?editor=id#map=18/-18.933040/-50.373019
341128,BR-1396,small_airport,Fazenda Paraíso Airstrip,-17.580049,-44.96227,1781.0,SA,BR,BR-MG,Várzea da Palma,no,SNVP,,MG0319,,,,POINT (-44.96226999999999 -17.580049000000002),https://www.openstreetmap.org/edit?editor=id#map=18/-17.580049/-44.962270
341129,BR-1397,small_airport,Fazenda União Airstrip,-20.668966,-52.903685,1496.0,SA,BR,BR-MS,Brasilândia,no,SNVQ,,MS0522,,,,POINT (-52.903685 -20.668966000000005),https://www.openstreetmap.org/edit?editor=id#map=18/-20.668966/-52.903685
341138,BR-1402,small_airport,Fazenda Parecis Airport,-13.913668,-57.479594,1926.0,SA,BR,BR-MT,Diamantino,no,SNWP,,MT0276,,,,POINT (-57.479593999999985 -13.913667999999998),https://www.openstreetmap.org/edit?editor=id#map=18/-13.913668/-57.479594
341146,BR-1403,seaplane_base,M Executive Taubaté Heliport,-23.058608,-45.606405,1909.0,SA,BR,BR-SP,Taubaté,no,SNWT,,SP0735,,,,POINT (-45.606405 -23.058607999999992),https://www.openstreetmap.org/edit?editor=id#map=18/-23.058608/-45.606405
341147,BR-1404,small_airport,Fazenda Vista Alegre Airport,-20.847845,-54.093333,1503.0,SA,BR,BR-MS,Campo Grande,no,SNWX,,MS0238,,,Fazenda Espírito Santo,POINT (-54.093332999999994 -20.847844999999996),https://www.openstreetmap.org/edit?editor=id#map=18/-20.847845/-54.093333
341149,BR-1405,small_airport,Fazenda Santa Maria Airport,-9.38165,-50.566145,696.0,SA,BR,BR-PA,Santana do Araguaia,no,SNWZ,,PA0160,,,,POINT (-50.566145 -9.381649999999999),https://www.openstreetmap.org/edit?editor=id#map=18/-9.381650/-50.566145
341156,BR-1410,small_airport,Fazenda Gruta Azul Airport,-20.478723,-55.325597,951.0,SA,BR,BR-MS,Dois Irmãos do Buriti,no,SNXU,,MS0239,,,,POINT (-55.325596999999995 -20.478723000000002),https://www.openstreetmap.org/edit?editor=id#map=18/-20.478723/-55.325597
341239,BR-1414,small_airport,Isaias Luiz Pereira Airport,-13.026231,-55.239713,1427.0,SA,BR,BR-MT,Nova Ubiratã,no,,,MT0277,,,"Agropera Aviação Agrícola, Chacara, SNYK",POINT (-55.239712999999995 -13.026231),https://www.openstreetmap.org/edit?editor=id#map=18/-13.026231/-55.239713
341259,BR-1417,small_airport,Fazenda Rio Preto Airport,-21.37893,-50.689537,1604.0,SA,BR,BR-SP,Guararapes,no,SNYO,,SP0240,,,,POINT (-50.689536999999994 -21.37893),https://www.openstreetmap.org/edit?editor=id#map=18/-21.378930/-50.689537
341261,BR-1419,small_airport,Fazenda Rio 18 Airport,-8.43846,-51.284519,1650.0,SA,BR,BR-PA,Cumaru do Norte,no,SNYZ,,PA0119,,,,POINT (-51.284518999999996 -8.438459999999997),https://www.openstreetmap.org/edit?editor=id#map=18/-8.438460/-51.284519
341362,BR-1421,small_airport,Fazenda Cervinho Airstrip,-19.660229,-55.625346,394.0,SA,BR,BR-MS,Aquidauana,no,SNZC,,MS0241,,,,POINT (-55.62534599999999 -19.660229),https://www.openstreetmap.org/edit?editor=id#map=18/-19.660229/-55.625346
341368,BR-1422,small_airport,Fazenda Capivara Airport,-13.391655,-61.068891,623.0,SA,BR,BR-RO,Pimenteiras do Oeste,no,SNZD,,RO0024,,,,POINT (-61.068890999999994 -13.391654999999997),https://www.openstreetmap.org/edit?editor=id#map=18/-13.391655/-61.068891
341378,BR-1424,small_airport,AFG II Airport,-14.405693,-58.229595,1975.0,SA,BR,BR-MT,Tangará da Serra,no,SNZF,,MT0622,,,,POINT (-58.229595 -14.405692999999996),https://www.openstreetmap.org/edit?editor=id#map=18/-14.405693/-58.229595
341391,BR-1425,small_airport,Fazenda Novo Horizonte Airport,-15.43218,-43.911752,1778.0,SA,BR,BR-MG,Jaíba,no,SNZH,,MG0173,,,,POINT (-43.91175199999999 -15.43218),https://www.openstreetmap.org/edit?editor=id#map=18/-15.432180/-43.911752
342237,BR-1434,small_airport,Fazenda Santa Rosália Airport,-19.723282,-57.753715,279.0,SA,BR,BR-MS,Corumbá,no,SNKX,,MS0215,,,,POINT (-57.75371499999999 -19.723281999999998),https://www.openstreetmap.org/edit?editor=id#map=18/-19.723282/-57.753715
342247,BR-1435,small_airport,Fazenda Juá Airstrip,-4.284744,-39.940705,863.0,SA,BR,BR-CE,,no,,,,,,,POINT (-39.940705 -4.284744),https://www.openstreetmap.org/edit?editor=id#map=18/-4.284744/-39.940705
342248,BR-1436,small_airport,Chave de Ouro Airstrip,-4.20618,-38.682795,285.0,SA,BR,BR-CE,Acarape,no,,,,,,,POINT (-38.68279499999999 -4.20618),https://www.openstreetmap.org/edit?editor=id#map=18/-4.206180/-38.682795
342251,BR-1438,small_airport,Fazenda Riacho Verde Airstrip,-4.886897,-39.390892,984.0,SA,BR,BR-CE,Santa Catarina,no,,,,,,,POINT (-39.390892 -4.886896999999999),https://www.openstreetmap.org/edit?editor=id#map=18/-4.886897/-39.390892
342284,BR-1450,small_airport,Jucurutu Airport,-6.074499,-37.035145,345.0,SA,BR,BR-RN,Jucurutu,no,,,,,,,POINT (-37.035145 -6.074499000000001),https://www.openstreetmap.org/edit?editor=id#map=18/-6.074499/-37.035145
342290,BR-1454,small_airport,Cedro Airport,-6.610627,-39.04927,935.0,SA,BR,BR-CE,Cedro,no,,,,,,,POINT (-39.04927 -6.610627),https://www.openstreetmap.org/edit?editor=id#map=18/-6.610627/-39.049270
342313,BR-1457,small_airport,Fazenda Yara Airport,-21.065692,-54.114186,1325.0,SA,BR,BR-MS,Campo Grande,no,,,,,,SIYX,POINT (-54.11418599999999 -21.065691999999995),https://www.openstreetmap.org/edit?editor=id#map=18/-21.065692/-54.114186
342329,BR-1458,small_airport,Fazenda Chapadinha Airport,-29.650909,-54.386115,407.0,SA,BR,BR-RS,São Pedro do Sul,no,,,,,,SJCS,POINT (-54.38611499999999 -29.650909000000002),https://www.openstreetmap.org/edit?editor=id#map=18/-29.650909/-54.386115
342331,BR-1460,small_airport,Pilar do Sul Airstrip,-23.83405,-47.71938,2480.0,SA,BR,BR-SP,Pilar do Sul,no,,,,,,,POINT (-47.71938 -23.834050000000005),https://www.openstreetmap.org/edit?editor=id#map=18/-23.834050/-47.719380
342380,BR-1464,small_airport,Fazenda Viveiros Airport,-17.4864,-44.958766,1640.0,SA,BR,BR-MG,Pirapora,no,SSFV,,MG0181,,,,POINT (-44.958766 -17.4864),https://www.openstreetmap.org/edit?editor=id#map=18/-17.486400/-44.958766
342406,BR-1465,small_airport,Antonio Furlaneto Airport,-4.435556,-47.598611,919.0,SA,BR,BR-PA,Dom Eliseu,no,SSFU,,PA0126,,,,POINT (-47.59861099999999 -4.435556),https://www.openstreetmap.org/edit?editor=id#map=18/-4.435556/-47.598611
342430,BR-1466,small_airport,Fazenda Chapadão Airport,-15.82089,-55.999297,505.0,SA,BR,BR-MT,Santo Antônio do Leverger,no,SSGC,,MT0289,,,,POINT (-55.999297 -15.820889999999997),https://www.openstreetmap.org/edit?editor=id#map=18/-15.820890/-55.999297
342434,BR-1469,small_airport,Fazenda Capivari Airstrip,-21.764028,-54.323365,709.0,SA,BR,BR-MS,Rio Brilhante,no,SSGQ,,MS0278,,,,POINT (-54.323364999999995 -21.764027999999996),https://www.openstreetmap.org/edit?editor=id#map=18/-21.764028/-54.323365
342476,BR-1470,small_airport,Fiocruz Heliport,-22.880096,-43.240526,10.0,SA,BR,BR-RJ,Fiocruz,no,SSBD,,RJ0353,,,,POINT (-43.240525999999996 -22.880096),https://www.openstreetmap.org/edit?editor=id#map=18/-22.880096/-43.240526
342515,BR-1473,small_airport,Fazenda Paiol do Piquiri Airstrip,-25.047222,-51.923056,3097.0,SA,BR,BR-PR,Goioxim,no,SSHP,,PR0080,,,,POINT (-51.923056 -25.047222),https://www.openstreetmap.org/edit?editor=id#map=18/-25.047222/-51.923056
342662,BR-1477,small_airport,Fazenda Paraíso Airstrip,-22.093765,-55.375586,1722.0,SA,BR,BR-MS,Dourados,no,SD23,,MS0544,,,,POINT (-55.375586 -22.093764999999998),https://www.openstreetmap.org/edit?editor=id#map=18/-22.093765/-55.375586
342675,BR-1479,small_airport,Fazenda Entre Rios I Airport,-18.697828,-54.373611,1040.0,SA,BR,BR-MS,Figueirão,no,SD29,,MS0555,,,,POINT (-54.37361099999999 -18.697828),https://www.openstreetmap.org/edit?editor=id#map=18/-18.697828/-54.373611
342719,BR-1480,small_airport,Fazenda Serra Negra Airport,-14.40675,-60.210164,889.0,SA,BR,BR-MT,Vila Bela da Santíssima Trindade,no,,,SD30,,,,POINT (-60.21016399999999 -14.406749999999999),https://www.openstreetmap.org/edit?editor=id#map=18/-14.406750/-60.210164
342722,BR-1482,small_airport,Fazenda Santa Maria Airport,-13.884074,-46.156425,3179.0,SA,BR,BR-BA,Correntina,no,,,SD36,,,,POINT (-46.156425 -13.884074),https://www.openstreetmap.org/edit?editor=id#map=18/-13.884074/-46.156425
342839,BR-1484,small_airport,Fazenda Garrote II Airport,-15.333296,-51.158119,886.0,SA,BR,BR-GO,Britânia,no,SD4P,,GO0292,,,,POINT (-51.158119 -15.333296000000006),https://www.openstreetmap.org/edit?editor=id#map=18/-15.333296/-51.158119
342876,BR-1485,small_airport,Fazenda Dois Buritis Airstrip,-17.982795,-55.161178,548.0,SA,BR,BR-MS,Coxim,no,,,SD47,,,,POINT (-55.161178 -17.982795),https://www.openstreetmap.org/edit?editor=id#map=18/-17.982795/-55.161178
342878,BR-1486,small_airport,Ribeirão II Airport,-17.299475,-54.322444,2096.0,SA,BR,BR-MT,Itiquira,no,,,SD48,,,,POINT (-54.322444 -17.299474999999997),https://www.openstreetmap.org/edit?editor=id#map=18/-17.299475/-54.322444
342945,BR-1488,small_airport,Fazenda São José do Rancho Grande Airstrip,-20.155515,-55.545408,558.0,SA,BR,BR-MS,Aquidauana,no,SWBH,,MS0532,,,,POINT (-55.545408 -20.155514999999998),https://www.openstreetmap.org/edit?editor=id#map=18/-20.155515/-55.545408
342985,BR-1489,small_airport,Fazenda Guanandi Airstrip,-18.871111,-56.216667,400.0,SA,BR,BR-MS,Corumbá,no,SSWQ,,MS0488,,,,POINT (-56.216666999999994 -18.871110999999996),https://www.openstreetmap.org/edit?editor=id#map=18/-18.871111/-56.216667
342999,BR-1490,small_airport,Fazenda Cayman Airport,-11.540556,-51.724444,919.0,SA,BR,BR-MT,São Félix do Araguaia,no,SSWN,,MT0684,,,,POINT (-51.724444 -11.540556),https://www.openstreetmap.org/edit?editor=id#map=18/-11.540556/-51.724444
343013,BR-1491,small_airport,Fazenda Cachoeirinha Airstrip,-20.313889,-53.768056,1427.0,SA,BR,BR-MS,Ribas do Rio Pardo,no,SSWF,,MS0479,,,,POINT (-53.768056 -20.313888999999993),https://www.openstreetmap.org/edit?editor=id#map=18/-20.313889/-53.768056
343015,BR-1492,small_airport,Fazenda Goaçu Airstrip,-20.030556,-53.358611,1299.0,SA,BR,BR-MS,Ribas do Rio Pardo,no,SWVO,,MS0500,,,,POINT (-53.358610999999996 -20.030556),https://www.openstreetmap.org/edit?editor=id#map=18/-20.030556/-53.358611
343154,BR-1497,small_airport,Fazenda Caturama Airstrip,-21.114963,-50.039613,1476.0,SA,BR,BR-SP,Zacarias,no,SWQI,,SP1308,,,,POINT (-50.039612999999996 -21.114962999999996),https://www.openstreetmap.org/edit?editor=id#map=18/-21.114963/-50.039613
343158,BR-1499,small_airport,Dom Rodrigo El Manco Airstrip,-3.941944,-41.669722,325.0,SA,BR,BR-PI,Piracuruca,no,SWPV,,PI0077,,,,POINT (-41.669722 -3.941944),https://www.openstreetmap.org/edit?editor=id#map=18/-3.941944/-41.669722
343163,BR-1500,small_airport,Fazenda Girassol Airport,-16.844307,-54.045938,2464.0,SA,BR,BR-MT,Pedra Preta,no,SWOV,,MT0471,,,,POINT (-54.04593800000001 -16.844307),https://www.openstreetmap.org/edit?editor=id#map=18/-16.844307/-54.045938
343169,BR-1501,small_airport,Fazenda San Diego Airport,-15.347406,-54.673473,,SA,BR,BR-MT,Campo Verde,no,2136,,,,,,POINT (-54.673472999999994 -15.347406000000003),https://www.openstreetmap.org/edit?editor=id#map=18/-15.347406/-54.673473
343171,BR-1503,small_airport,Fazenda Nova Esperança Airstrip,-15.872767,-57.352044,784.0,SA,BR,BR-MT,Cáceres,no,SWOI,,MT0647,,,,POINT (-57.352044 -15.872766999999996),https://www.openstreetmap.org/edit?editor=id#map=18/-15.872767/-57.352044
343175,BR-1504,small_airport,Fazenda Jamaica Airport,-11.93208,-51.615657,1102.0,SA,BR,BR-MT,Serra Nova Dourada,no,SWNZ,,MT0648,,,,POINT (-51.61565699999999 -11.93208),https://www.openstreetmap.org/edit?editor=id#map=18/-11.932080/-51.615657
343180,BR-1505,small_airport,Fazenda Baile Airport,-22.237046,-53.371805,1083.0,SA,BR,BR-MS,Nova Andradina,no,SWNV,,MS0507,,,,POINT (-53.371804999999995 -22.237046000000003),https://www.openstreetmap.org/edit?editor=id#map=18/-22.237046/-53.371805
343181,BR-1506,small_airport,Fazenda Aracagi Airstrip,-10.561944,-53.474167,1175.0,SA,BR,BR-MT,Peixoto de Azevedo,no,SWNT,,MT0589,,,,POINT (-53.474166999999994 -10.561944),https://www.openstreetmap.org/edit?editor=id#map=18/-10.561944/-53.474167
343183,BR-1507,small_airport,Fazenda Diamante - Jufap Airstrip,-21.59065,-53.819728,1184.0,SA,BR,BR-MS,Nova Alvorada do Sul,no,SWNP,,MS0430,,,,POINT (-53.819728 -21.59065),https://www.openstreetmap.org/edit?editor=id#map=18/-21.590650/-53.819728
343191,BR-1509,small_airport,Fazenda Jandaira Airstrip,-12.779444,-56.480278,1306.0,SA,BR,BR-MT,Tapurah,no,SWNN,,MT0580,,,,POINT (-56.48027799999999 -12.779444),https://www.openstreetmap.org/edit?editor=id#map=18/-12.779444/-56.480278
343192,BR-1510,small_airport,Adão Veríssimo Airstrip,-4.376389,-47.438056,489.0,SA,BR,BR-MA,Itinga do Maranhão,no,SSVR,,MA0112,,,,POINT (-47.438056 -4.3763890000000005),https://www.openstreetmap.org/edit?editor=id#map=18/-4.376389/-47.438056
343193,BR-1511,small_airport,Fazenda Retirinho Airstrip,-19.880278,-56.025278,397.0,SA,BR,BR-MS,Aquidauana,no,SWMR,,MS0512,,,,POINT (-56.02527799999999 -19.880278),https://www.openstreetmap.org/edit?editor=id#map=18/-19.880278/-56.025278
343197,BR-1512,small_airport,Fazenda Rancho Branco Airstrip,-12.228333,-57.237778,1207.0,SA,BR,BR-MT,Nova Maringá,no,SWGS,,MT0598,,,,POINT (-57.23777799999999 -12.228332999999997),https://www.openstreetmap.org/edit?editor=id#map=18/-12.228333/-57.237778
343198,BR-1513,small_airport,Fazenda Cambara 1 Airstrip,-13.604722,-46.001944,2959.0,SA,BR,BR-BA,Correntina,no,SWEV,,BA0334,,,,POINT (-46.001944 -13.604721999999997),https://www.openstreetmap.org/edit?editor=id#map=18/-13.604722/-46.001944
343199,BR-1514,small_airport,Bahiagliding Airstrip,-11.258404,-45.693319,1991.0,SA,BR,BR-BA,Formosa do Rio Preto,no,SWEB,,BA0356,,,,POINT (-45.693319 -11.258403999999999),https://www.openstreetmap.org/edit?editor=id#map=18/-11.258404/-45.693319
343218,BR-1518,small_airport,Fazenda Vazante Airport,-20.063283,-56.164069,407.0,SA,BR,BR-MS,Aquidauana,no,SSVC,,MS0533,,,,POINT (-56.16406899999999 -20.063283),https://www.openstreetmap.org/edit?editor=id#map=18/-20.063283/-56.164069
343229,BR-1521,small_airport,Malibu do Parecis Airstrip,-13.14,-57.599722,1296.0,SA,BR,BR-MT,Campo Novo do Parecis,no,SSQM,,MT0512,,,,POINT (-57.599722 -13.139999999999999),https://www.openstreetmap.org/edit?editor=id#map=18/-13.140000/-57.599722
343277,BR-1522,small_airport,Fazenda Estrela Dalva Airport,-18.711222,-52.041314,2247.0,SA,BR,BR-GO,Aporé,no,SSNO,,GO0268,,,,POINT (-52.04131399999999 -18.711222),https://www.openstreetmap.org/edit?editor=id#map=18/-18.711222/-52.041314
343300,BR-1525,small_airport,Fazenda Alvemi Airstrip,-19.410556,-51.131667,1404.0,SA,BR,BR-MS,Paranaíba,no,SSHC,,MS0540,,,,POINT (-51.13166699999999 -19.410556),https://www.openstreetmap.org/edit?editor=id#map=18/-19.410556/-51.131667
343302,BR-1526,small_airport,Bainho de Baixo Airstrip,-16.734444,-55.737778,512.0,SA,BR,BR-MT,Barão de Melgaço,no,SSEN,,MT0609,,,,POINT (-55.73777799999999 -16.734444),https://www.openstreetmap.org/edit?editor=id#map=18/-16.734444/-55.737778
343304,BR-1527,small_airport,Fazenda Girassol do Prata Airport,-16.205334,-55.296685,2224.0,SA,BR,BR-MT,Santo Antônio do Leverger,no,SSEM,,MT0472,,,,POINT (-55.29668499999999 -16.205334),https://www.openstreetmap.org/edit?editor=id#map=18/-16.205334/-55.296685
343312,BR-1531,small_airport,Fazenda Tainacan Airstrip,-14.135,-50.823611,771.0,SA,BR,BR-GO,Aruanã,no,SNUU,,GO0266,,,,POINT (-50.82361099999999 -14.134999999999996),https://www.openstreetmap.org/edit?editor=id#map=18/-14.135000/-50.823611
343313,BR-1532,small_airport,Fazenda Tropical Airport,-8.711109,-45.021752,1680.0,SA,BR,BR-PI,Baixa Grande do Ribeiro,no,SNSP,,PI0078,,,,POINT (-45.02175199999999 -8.711108999999999),https://www.openstreetmap.org/edit?editor=id#map=18/-8.711109/-45.021752
343316,BR-1533,small_airport,Fazenda Canoeiro Airport,-13.052789,-50.833216,712.0,SA,BR,BR-MT,Cocalinho,no,SNRS,,MT0683,,,,POINT (-50.833216 -13.052789),https://www.openstreetmap.org/edit?editor=id#map=18/-13.052789/-50.833216
343317,BR-1534,small_airport,Fazenda Seriema Airstrip,-22.053386,-53.338666,1440.0,SA,BR,BR-MS,Nova Andradina,no,SNPS,,MS0409,,,,POINT (-53.338665999999996 -22.053385999999996),https://www.openstreetmap.org/edit?editor=id#map=18/-22.053386/-53.338666
343320,BR-1537,small_airport,Fazenda Santa Bernadette da Volta Grande Airstrip,-21.288333,-53.883611,1322.0,SA,BR,BR-MS,Campo Grande,no,SNNK,,MS0481,,,,POINT (-53.883611 -21.288333),https://www.openstreetmap.org/edit?editor=id#map=18/-21.288333/-53.883611
343321,BR-1538,small_airport,Fazenda Caraíbas Airstrip,-12.283889,-40.091389,1027.0,SA,BR,BR-BA,Ipirá,no,SNMM,,BA0366,,,,POINT (-40.091389 -12.283889),https://www.openstreetmap.org/edit?editor=id#map=18/-12.283889/-40.091389
343366,BR-1540,small_airport,Fazenda Fartura Airport,-14.546627,-54.782714,1549.0,SA,BR,BR-MT,Planalto da Serra,no,SNIY,,MT0590,,,,POINT (-54.782714 -14.546627),https://www.openstreetmap.org/edit?editor=id#map=18/-14.546627/-54.782714
343368,BR-1541,small_airport,Fazenda Calubra Airstrip,-5.97246,-42.407549,768.0,SA,BR,BR-PI,Passagem Franca do Piauí,no,SNEN,,PI0075,,,,POINT (-42.407548999999996 -5.972459999999999),https://www.openstreetmap.org/edit?editor=id#map=18/-5.972460/-42.407549
343383,BR-1542,small_airport,Pousada Sucunduri Airstrip,-5.593333,-59.550556,161.0,SA,BR,BR-AM,Borba,no,SNDJ,,AM0063,,,,POINT (-59.55055599999999 -5.5933329999999994),https://www.openstreetmap.org/edit?editor=id#map=18/-5.593333/-59.550556
343388,BR-1543,small_airport,Palácio dos Leilões Heliport,-19.926736,-44.387995,2559.0,SA,BR,BR-MG,Juatuba,no,SNDB,,MG0321,,,,POINT (-44.387995 -19.926735999999995),https://www.openstreetmap.org/edit?editor=id#map=18/-19.926736/-44.387995
343393,BR-1545,small_airport,Fazenda Campo Alto Airport,-19.357222,-48.688611,2254.0,SA,BR,BR-MG,Prata,no,SNTC,,MG0449,,,,POINT (-48.688610999999995 -19.357221999999997),https://www.openstreetmap.org/edit?editor=id#map=18/-19.357222/-48.688611
343536,BR-1546,small_airport,Fazenda Brasa Airstrip,-30.345,-55.003056,436.0,SA,BR,BR-RS,Rosário do Sul,no,SNRB,,RS0088,,,,POINT (-55.003056 -30.345000000000002),https://www.openstreetmap.org/edit?editor=id#map=18/-30.345000/-55.003056
343928,BR-1548,small_airport,Imagem Aviação Airstrip,-20.865278,-50.1075,1473.0,SA,BR,BR-SP,Monções,no,,,SD33,,,,POINT (-50.1075 -20.865278000000004),https://www.openstreetmap.org/edit?editor=id#map=18/-20.865278/-50.107500
343934,BR-1549,small_airport,Fazenda Itália Airstrip,-4.537222,-47.865556,1060.0,SA,BR,BR-PA,Dom Eliseu,no,SD37,,PA0256,,,,POINT (-47.865556 -4.537222),https://www.openstreetmap.org/edit?editor=id#map=18/-4.537222/-47.865556
