airport,minName,minEle,minRunway,minICAO,minIATA,minWebsite,minOSM,LAT,LON
http://www.wikidata.org/entity/Q35284393,Nolte Farms Airport,1245,,,,,368386679,-95.999444444,40.932499722
http://www.wikidata.org/entity/Q35284415,Nordheim Flying K Airpark,,,,,,,-74.60571,39.39262
http://www.wikidata.org/entity/Q49745854,Daves Landing Seaplane Base,,,,,,,-115.338333333,47.590277777
http://www.wikidata.org/entity/Q49745855,David Lowe Airport,465,,,,,368383664,-87.235277777,37.396155833
http://www.wikidata.org/entity/Q49745857,Davidson Strip,383,,,,,,-150.540555555,62.162222222
http://www.wikidata.org/entity/Q49745858,Davis Airport,45,,,,,,-122.046666666,39.200833333
http://www.wikidata.org/entity/Q49745859,Davis Airport,1373,,,,,,-79.159722222,40.734166666
http://www.wikidata.org/entity/Q49745862,Davis Airstrip,1550,,,,,,-118.559444444,45.774166666
http://www.wikidata.org/entity/Q49745864,Davis Private Airport,640,,,,,368382367,-72.981388888,44.516666666
http://www.wikidata.org/entity/Q49745866,Daybreak Airport,25,,,,,8226921411,-122.6375,45.830277777
http://www.wikidata.org/entity/Q49745868,Dayton Valley Airpark,4414,,,,,,-119.555555555,39.236388888
http://www.wikidata.org/entity/Q49745873,Decatur Shores Airport,125,,,,,369033474,-122.813888888,48.499722222
http://www.wikidata.org/entity/Q49745874,Deck Airport,916,,,,,,-97.074722222,47.484722222
http://www.wikidata.org/entity/Q49745878,Deer Creek Ranch Airport,,,,,,,-121.995833333,39.950277777
http://www.wikidata.org/entity/Q49745879,Deer Flat Airport,2200,,,,,1042092630,-117.599166666,47.956944444
http://www.wikidata.org/entity/Q49745880,Deer Haven Ranch Airport,811,,,,,368886208,-88.463158333,44.832766666
http://www.wikidata.org/entity/Q49745882,Deer Lodge-City-County Airport,4692.7,13/31,,,,369148234,-112.764944444,46.387833333
http://www.wikidata.org/entity/Q49745884,Deer Meadows Airstrip,1210,,,,,1042018552,-75.740277777,40.995918888
http://www.wikidata.org/entity/Q49745887,Deer Run Airpark,890,,,,,368383626,-85.138611111,38.470277777
http://www.wikidata.org/entity/Q49745888,Deer Run Airport,,,,,,,-80.455277777,36.993611111
http://www.wikidata.org/entity/Q49745889,Deer Springs Ranch Airport,6485,,,,,368981677,-112.223611111,37.340833333
http://www.wikidata.org/entity/Q35312200,Topsail Airpark,65,,,,,,-77.580555555,34.473888888
http://www.wikidata.org/entity/Q35312214,Topton Air Estates Airport,453,,,,,368386027,-88.62,32.472222222
http://www.wikidata.org/entity/Q35312228,Torchport Airport,640,04/22,,,,369022620,-85.356681944,45.0533875
http://www.wikidata.org/entity/Q35312242,Tornillo Feed Yards Airport,,,,,,,-106.09164,31.45929
http://www.wikidata.org/entity/Q35312256,Torokina Airport,,,,TOK,,,155.06224,-6.20114
http://www.wikidata.org/entity/Q35312269,Tortuga Ranch Airport,550,,,,,1042093052,-99.654166666,28.619322222
http://www.wikidata.org/entity/Q35312325,Town & Country Airpark,730,,,,,,-86.412222222,33.656777777
http://www.wikidata.org/entity/Q35312339,Lubbock Executive Airpark,3200,,,,,,-101.814722222,33.485833333
http://www.wikidata.org/entity/Q35312353,Towner Farm Airport,1248,,,,,,-77.211388888,42.121666666
http://www.wikidata.org/entity/Q35312367,Townley Farms Airport,,,,,,,-88.46845,39.4958
http://www.wikidata.org/entity/Q35312381,Townsend A Airport,,,,,,,-75.665,39.409722222
http://www.wikidata.org/entity/Q35312395,Townsend Air Strip,,,,,,,-81.53483,31.54328
http://www.wikidata.org/entity/Q35312409,Toy Airpark,36,,,,,1042002878,-95.334166666,29.332777777
http://www.wikidata.org/entity/Q35312423,Toy Box Airport,630,,,,,1042019477,-86.288888888,36.018611111
http://www.wikidata.org/entity/Q35312437,Trabue Airport,,,,,,,-97.09143,37.63918
http://www.wikidata.org/entity/Q35312448,Tradewind Ag Airport,95,,,,,,-96.226944444,29.161944444
http://www.wikidata.org/entity/Q35312472,Tradewinds Aerodrome,,,,,,,-80.848888888,28.761666666
http://www.wikidata.org/entity/Q35312485,Tradinghouse Creek Airstrip,,,,,,,-96.96305,31.56906
http://www.wikidata.org/entity/Q35312499,Traer Municipal Airport,892,,,,,,-92.456388888,42.1975
http://www.wikidata.org/entity/Q35313138,Tropria Airport,905,,,,,1042045254,-85.298055555,41.245555555
http://www.wikidata.org/entity/Q35313151,Troy Airpark,,,,,,,-91.02964,39.04668
http://www.wikidata.org/entity/Q35313171,Trudeau Airport,,,,,,,-83.762222222,42.087777777
http://www.wikidata.org/entity/Q35313176,True Airport,3385,,,,,1042012172,-101.740461388,34.089220277
http://www.wikidata.org/entity/Q35313185,Trull Airport,18,,,,,369122126,-96.219166666,28.739166666
http://www.wikidata.org/entity/Q35313196,Trumbull Ranch Airport,,,,,,,-100.83404,41.54972
http://www.wikidata.org/entity/Q35313210,Trygstad Airport,,,,,,,-92.335833333,43.996111111
http://www.wikidata.org/entity/Q35313237,Trzebien,,,,,,,15.633333333,51.383333333
http://www.wikidata.org/entity/Q35313263,Tschirhart Ranch Airport,2060,,,,,,-98.886111111,30.455833333
http://www.wikidata.org/entity/Q35313276,Tsewi,,,,TSW,,,146.03251,-6.96712
http://www.wikidata.org/entity/Q35313302,TTT Air Airport,891,,,,,,-78.968888888,42.597777777
http://www.wikidata.org/entity/Q35313330,Tucker Farm Airport,620,,,,,,-71.748888888,43.476944444
http://www.wikidata.org/entity/Q35313356,Tularosa Airport,1397,,,,,369120564,-100.2575,29.43051
http://www.wikidata.org/entity/Q35313369,Tuma Private Airport,1100,,,,,,-93.484444444,44.423888888
http://www.wikidata.org/entity/Q35313383,Tumolbil,,,AYQL,TLP,,,141.017,-4.78333
http://www.wikidata.org/entity/Q35313398,Turbeville Airport,,,,,,,-78.9575,34.210277777
http://www.wikidata.org/entity/Q35313419,Turkey Bayou Airpark,9,,,,,8323743115,-89.458611111,30.250555555
http://www.wikidata.org/entity/Q35313433,Turkey Creek Airport,640,,,,,1042019997,-86.723333333,33.726768055
http://www.wikidata.org/entity/Q35313447,Turkey Creek Lake Airport,,,,,,,-91.75929,31.90683
http://www.wikidata.org/entity/Q35313461,Turkey Mountain Estates Airport,1070,,,,,368934596,-93.664166666,36.592777777
http://www.wikidata.org/entity/Q35296146,Ronsse Landing Strip,,,,,,,-96.04888,39.17361
http://www.wikidata.org/entity/Q35296160,Roos Landing Strip,,,,,,,-96.85751,34.51842
http://www.wikidata.org/entity/Q35296174,Roosevelt Memorial Airport,882,18/36,,,,,-84.6975,32.935277777
http://www.wikidata.org/entity/Q35296188,Roosterville Airport,1004,18/36,,,,,-94.441944444,39.292777777
http://www.wikidata.org/entity/Q35296202,Root Hog Airport,220,,,,,1042009226,-90.351111111,32.515861111
http://www.wikidata.org/entity/Q35296215,Ropp Airpark,,,,,,,-90.15984,41.57531
http://www.wikidata.org/entity/Q35296241,Rosackers Number 2 Seaplane Base,,,,,,,-93.86,46.364166666
http://www.wikidata.org/entity/Q35296255,Roscoe McConnico Airport,,,,,,,-96.17914,32.12071
http://www.wikidata.org/entity/Q35296269,Roscommon Conservation Airport,1157,10/28,,,,369023410,-84.570833333,44.4725
http://www.wikidata.org/entity/Q35296297,Rose Pork Inc Airport,1526,,,,,,-98.36014,39.63557
http://www.wikidata.org/entity/Q35296311,Roseanne Airport,,,,,,,-86.014166666,35.622777777
http://www.wikidata.org/entity/Q35296341,Rosedale Airport,,,,,,,-84.31115,46.3778
http://www.wikidata.org/entity/Q35296355,Roseland Airport,70,,,,,,-75.876666666,39.189444444
http://www.wikidata.org/entity/Q35296369,Rosenberg Airport,1255,,,,,369004102,-94.582222222,43.522178055
http://www.wikidata.org/entity/Q35296396,Ross Planes Airport,1765,,,,,1042089420,-99.157777777,32.139166666
http://www.wikidata.org/entity/Q35296410,Rosser Ranch Airport,1112,,,,,369121300,-98.626083333,33.015111111
http://www.wikidata.org/entity/Q35296424,Rossettie Airport,,,,,,,-84.03,42.197777777
http://www.wikidata.org/entity/Q35296438,Rossi's Farm Airport,,,,,,,-88.278055555,41.506388888
http://www.wikidata.org/entity/Q35296452,Rossler Ranch Airport,250,,,,,1042012982,-98.158333333,28.143055555
http://www.wikidata.org/entity/Q35296466,Rossneck Airport,5,,,,,1042047824,-76.235833333,38.568888888
http://www.wikidata.org/entity/Q35296480,Rostex Airport,887,,,,,368996589,-84.741388888,34.980632222
http://www.wikidata.org/entity/Q35275208,Little Eva Plantation Landing Strip,,,,,,,-92.857222222,31.528333333
http://www.wikidata.org/entity/Q35275219,Little Mountain Airport,1030,,,,,,-81.081944444,35.591666666
http://www.wikidata.org/entity/Q49745641,Cloud Dancer Private Airport,1050,,,,,1042092953,-91.589722222,45.311944444
http://www.wikidata.org/entity/Q49746027,Dutch John Airport,6561,11/29,,,,,-109.390661111,40.917811111
http://www.wikidata.org/entity/Q49746029,Dutton Airport,3699,16/34,,,,,-111.698277777,47.847194444
http://www.wikidata.org/entity/Q49746031,Dwight's Delight Airport,1717,,,,,368990272,-76.461944444,41.520908333
http://www.wikidata.org/entity/Q49746035,Eads Municipal Airport,4245,17/35,,,,,-102.810861111,38.475138888
http://www.wikidata.org/entity/Q49746036,Eagle Airport,277,07/25,PAEG,EAA,,,-141.149722222,64.778055555
http://www.wikidata.org/entity/Q49746037,Eagle Nest Airport,416,,,,,1042019931,-149.040555555,61.603611111
http://www.wikidata.org/entity/Q49746039,Eagle Ridge Gliderport,,,,,,,-77.903055555,40.884166666
http://www.wikidata.org/entity/Q49746040,Eagle Ridge Ranch Airport,,,,,,,-120.473888888,38.323888888
http://www.wikidata.org/entity/Q49746041,Eagle Roost Airpark,,,,,,,-113.167777777,33.916944444
http://www.wikidata.org/entity/Q49746042,Eagle Soaring Airport,,,,,,,-106.948611111,40.505
http://www.wikidata.org/entity/Q49746043,Eagle's Nest Airport,,,,,,,-121.014444444,38.435833333
http://www.wikidata.org/entity/Q49746044,Eagle's Nest Airport,,,,,,,-86.456944444,38.103333333
http://www.wikidata.org/entity/Q49746047,Eagles Nest Airport,,,,,,,-75.935555555,37.303055555
http://www.wikidata.org/entity/Q49746118,Emmett Municipal Airport,2354,10/28,,,,,-116.539069444,43.85265
http://www.wikidata.org/entity/Q49746119,Emory Ranch Airport,,,,,,,-116.011944444,32.750833333
http://www.wikidata.org/entity/Q49746120,Empire Farms Landing Strip,,,,,,,-119.461944444,40.435833333
http://www.wikidata.org/entity/Q49746129,Enumclaw Airport,738,,,,,,-122.021944444,47.195555555
http://www.wikidata.org/entity/Q49746132,Erdy Farm Airport,,,,,,,-82.905833333,40.347222222
http://www.wikidata.org/entity/Q49746134,Erickson Airport,,,,,,,-97.515277777,47.416944444
http://www.wikidata.org/entity/Q49746137,Erin Aero Airport,,,,,,,-88.3725,43.245
http://www.wikidata.org/entity/Q49746139,Ermis-Ridgeview Airport,715,,,,,368885345,-88.004166666,45.076111111
http://www.wikidata.org/entity/Q49746142,Erwinna Private Airport,350,,,,,368989539,-75.076666666,40.51025
http://www.wikidata.org/entity/Q49746143,Escalante Municipal Airport,5736.9,13/31,,,,,-111.570166666,37.745361111
http://www.wikidata.org/entity/Q49746146,Esenada Airport,,,,,,,-106.490555555,36.729166666
http://www.wikidata.org/entity/Q49746147,Estancia Municipal Airport,,,,,,,-106.048888888,34.764722222
http://www.wikidata.org/entity/Q49746148,Estes Airport,890,,,,,,-84.666111111,38.982777777
http://www.wikidata.org/entity/Q49746150,Eureka Airport,2671.5,01/19,,,,,-115.079416666,48.968416666
http://www.wikidata.org/entity/Q49746152,Eureka Airport,,,,,,,-78.563333333,37.060833333
http://www.wikidata.org/entity/Q49746153,Eureka Creek Airport,700,,,,,369144463,-150.220277777,65.17
http://www.wikidata.org/entity/Q49746155,Eva Creek Airport,2817,,,,,369144465,-148.863055555,64.041944444
http://www.wikidata.org/entity/Q49746158,Evergreen Sky Ranch Airport,580,,,,,369033360,-122.0678925,47.268156111
http://www.wikidata.org/entity/Q49746159,Everitt Airport,,,,,,369166439,-104.656666666,39.5275
http://www.wikidata.org/entity/Q49746160,Exton Airport,,,,,,,-75.630277777,40.030555555
http://www.wikidata.org/entity/Q49746161,Faber Airport,640,,,,,,-78.731684722,37.825419444
http://www.wikidata.org/entity/Q49746162,Faber Vineyards Airport,,,,,,,-121.169166666,38.111111111
http://www.wikidata.org/entity/Q49746165,Fairgrounds Airpark,,,,,,,-107.608055555,45.728333333
http://www.wikidata.org/entity/Q35274994,Lindbergh Airport,554,,,,,,-70.345277777,44.814223888
http://www.wikidata.org/entity/Q35275003,Lindbergh's Landing Airport,,,FA35,,,,-80.487777777,25.619722222
http://www.wikidata.org/entity/Q35275015,Lindell Loveless Airport,657,,,,,369054198,-89.821111111,39.176666666
http://www.wikidata.org/entity/Q35275026,Linden Air Airport,1300,,,,,1042048463,-93.14833,37.05815
http://www.wikidata.org/entity/Q35275038,Linders Cow-Chip Airport,993,,,,,368389059,-94.769444444,38.627222222
http://www.wikidata.org/entity/Q35275049,Lindey's Landing Airport,1295,,,,,369003818,-93.931666666,46.387183888
http://www.wikidata.org/entity/Q35275060,Lindquist Airport,,,,,,,-72.52148,41.60843
http://www.wikidata.org/entity/Q35275075,Lindsay Airport,700,,,,,1042002050,-79.9975,36.357222222
http://www.wikidata.org/entity/Q35275086,Lindsay Municipal Airport,968,01/19,,,,,-97.586944444,34.85
http://www.wikidata.org/entity/Q35275097,Linga Linga,,,,LGN,,,149.417,-5.68333
http://www.wikidata.org/entity/Q35275109,Links Landing Seaplane Base,,,,,,,-92.640555555,38.133611111
http://www.wikidata.org/entity/Q35275121,Linn County Airport,860,,,,,7617076862,-94.69,38.169444444
http://www.wikidata.org/entity/Q35275132,Linn State Technical College Airport,,,,,,,-91.81407,38.47038
http://www.wikidata.org/entity/Q35275142,Lino Air Park,907,,,,,369004521,-93.130555555,45.187222222
http://www.wikidata.org/entity/Q35275153,Linwood Airport,285,,,,,368386029,-90.138055555,32.790411666
http://www.wikidata.org/entity/Q35275164,Lisa Landing Strip,,,,,,,-89.77621,41.54059
http://www.wikidata.org/entity/Q35275175,Little 'L' Ranch Airport,585,,,,,,-97.645,32.210833333
http://www.wikidata.org/entity/Q35275186,Little Creek Airpark,,,,,,,-84.05408,35.87508
http://www.wikidata.org/entity/Q35275197,Little Deer Airport,,,,,,,-81.045555555,26.035
http://www.wikidata.org/entity/Q35286446,Orum Aerodrome,1320,,,,,368386472,-96.273888888,41.541661111
http://www.wikidata.org/entity/Q35286457,Orwig RLA Airport,,,,,,,-89.58205,40.41115
http://www.wikidata.org/entity/Q35286468,Osage Airpark,,,,,,,-101.81046,35.1295
http://www.wikidata.org/entity/Q35286479,Osage Municipal Airport,1168,17/35,,,,,-92.796666666,43.288055555
http://www.wikidata.org/entity/Q35286490,Osborne Municipal Airport,1547,02/20,,,,,-98.681944444,39.436944444
http://www.wikidata.org/entity/Q35286523,Oselka Airport,,,,,,,-86.65447,41.77338
http://www.wikidata.org/entity/Q35286546,Oshogbo,,,,,,,4.48333,7.78333
http://www.wikidata.org/entity/Q35286556,Oskaloosa Municipal Airport,840.2,04/22,KOOA,,,,-92.489444444,41.226111111
http://www.wikidata.org/entity/Q35286590,Ostrow Wielkopolski,,,,,,,17.85,51.7
http://www.wikidata.org/entity/Q35286632,Ott Farms Airport,3817,,,,,1042017709,-102.454444444,34.398055555
http://www.wikidata.org/entity/Q35286643,Ottawa Airport,,,,,,,-88.85924,41.36476
http://www.wikidata.org/entity/Q35286654,Otter Springs Resort Airport,,,,,,,-82.93818,29.64051
http://www.wikidata.org/entity/Q35286664,Otterbach Farm Airport,840,,,,,369055339,-89.173611111,41.569199444
http://www.wikidata.org/entity/Q35286675,Otto Junior Airport,,,,,,,-88.18616,40.64031
http://www.wikidata.org/entity/Q35286686,Otto Landing Strip,,,,,,,-91.23987,41.20003
http://www.wikidata.org/entity/Q35286698,Outback Airport,3286,,,,,1042013731,-101.465,34.229166666
http://www.wikidata.org/entity/Q35286710,Outer Banks Airport,30,,,,,,-75.651111111,35.982668333
http://www.wikidata.org/entity/Q35286721,Outlaw Flyers Airport,270,,,,,1042002968,-95.35985,30.404366666
http://www.wikidata.org/entity/Q35286743,Over the Hill Airport,250,,,,,1042002599,-80.746666666,34.141388888
http://www.wikidata.org/entity/Q35286754,Overflow Pad,780,,,,,,-83.728888888,42.283208333
http://www.wikidata.org/entity/Q35286765,Overmiller Airport,,,,,,,-98.66562,39.91196
http://www.wikidata.org/entity/Q35286775,Overton Private Airport,110,,,,,369015410,-90.873888888,30.706666666
http://www.wikidata.org/entity/Q35287047,Pake Airport,,,,,,,-96.66591,47.04524
http://www.wikidata.org/entity/Q35287058,Palalto Airport,,,,,,,-83.74629,33.37596
http://www.wikidata.org/entity/Q49746342,Fort Bidwell Airport,,,,,,,-120.146666666,41.875277777
http://www.wikidata.org/entity/Q49746344,Fort Bridger Airport,7038,04/22,KFBR,,,,-110.405972222,41.393333333
http://www.wikidata.org/entity/Q49746345,Fort Jensen Airport,240,,,,,1042019849,-157.096944444,57.885
http://www.wikidata.org/entity/Q49746346,Fort Peck Airport,2290,,,,,1042008406,-106.477888888,48.004833333
http://www.wikidata.org/entity/Q49746347,Fort Ranch Airport,4440,,,,,1042007379,-112.591388888,41.494722222
http://www.wikidata.org/entity/Q49746349,Fort Smith Landing Strip,3242,,,,,,-107.937777777,45.319444444
http://www.wikidata.org/entity/Q49746356,Fountain Prairie Airport,880,,,,,1042016369,-89.010665277,43.379989722
http://www.wikidata.org/entity/Q49746357,Fountains Airport,2550,,,,,368979391,-116.9975,46.713055555
http://www.wikidata.org/entity/Q49746359,Four Pillars Airport,,,,,,,-110.247777777,31.745277777
http://www.wikidata.org/entity/Q49746363,Fowler's Airport,,,,,,,-121.118333333,38.005555555
http://www.wikidata.org/entity/Q49746366,Fox Airport,1020,,,,,,-81.303055555,40.686388888
http://www.wikidata.org/entity/Q49746367,Fox Creek Airport,2434,,,,,8310631939,-116.827222222,48.330277777
http://www.wikidata.org/entity/Q49746368,Fox Fire Airport,535,,,,,,-79.050555555,36.778888888
http://www.wikidata.org/entity/Q49746369,Fox Hollow Airport,540,,,,,,-76.900277777,40.993333333
http://www.wikidata.org/entity/Q49746373,Foxx Valley Airport,,,,,,,-104.231388888,38.649166666
http://www.wikidata.org/entity/Q49746374,Francis Davis Airport,,,,,,,-122.726111111,45.3525
http://www.wikidata.org/entity/Q49746377,Franklin Hospital Airport,,,,,,,-79.833055555,41.383333333
http://www.wikidata.org/entity/Q49746381,Franwood Farms Inc Airport,990,,,,,368944600,-78.629459444,38.690950277
http://www.wikidata.org/entity/Q49746385,Frederick Airpark,1560,,,,,1042002182,-79.341666666,41.370895833
http://www.wikidata.org/entity/Q49746386,Fredericks Ranch Airport,2225,,,,,1042010325,-102.243333333,47.529722222
http://www.wikidata.org/entity/Q35298346,San Geronimo Airpark,1040,17/35,,,,,-98.798333333,29.510555555
http://www.wikidata.org/entity/Q35298360,San Jose Island Airport,10,,,,,369122387,-96.985,27.944444444
